PUN,Status,Recipe/Task,Total Execution Time (s)
1122306M01200440,Pass,21,0.18333939785806197
1122306M01200360,Pass,31,0.156794599013693
1122306M01200290,Pass,34,0.2636848971574135
1122306M01300220,Pass,24,0.32921299532479026
1122306M01300780,Fail,13,0.3048543957478068
1122306M01300490,Pass,24,0.3245470954058192
1122305M01102670,Pass,33,0.2238318978495091
1122306M01200570,Pass,12,0.3563603948533428
1122305M01202520,Pass,31,0.160959698941361
1122306M01100680,Pass,13,0.2376522969148527
1122305M01202520,Pass,21,0.18510429782741233
1122306M01100240,Pass,21,0.19955029757654005
1122305M01402460,Pass,12,0.2579629965621328
1122305M01402620,Pass,33,0.23561569764486917
1122306M01100520,Pass,22,0.19622849763422714
1122306M01400060,Pass,33,0.20165989823455274
1122306M01200650,Pass,23,0.2123280973546381
1122306M01100760,Pass,32,0.23597949763855133
1122306M01200810,Pass,21,0.1863571978056542
1122306M01200250,Pass,34,0.3156414962551243
1222306M01301010,Pass,11,0.2708093963390395
1122305M01202600,Pass,34,0.2105493980801758
1122306M01300780,Fail,12,0.3156938955595658
1122305M01302450,Pass,23,0.1901200977403069
1122305M01402700,Pass,31,0.15508459904338923
1122306M01300540,Pass,24,0.2766366962378414
1122306M01200250,Pass,33,0.23864959759218182
1122305M01402820,Pass,13,0.2375191969171641
1122306M01300700,Pass,14,0.2557883965998974
1122306M01200880,Pass,13,0.24187749684147697
1122305M01202760,Pass,14,0.2522956966605523
1122305M01202800,Pass,34,0.22009909791433369
1122305M01402860,Pass,33,0.2201476979134897
1122305M01403100,Pass,11,0.2534495966405135
1122306M01400380,Pass,23,0.36905079463295865
1122305M01102550,Pass,32,0.238374397596961
1122306M01100870,Pass,21,0.19941109757895745
1122306M01300490,Pass,22,0.2706733963414013
1122306M01300330,Pass,13,0.4215484937212725
1122305M01403140,Pass,22,0.21346469733489967
1222306M01300970,Pass,21,0.20016339756589283
1122306M01100040,Pass,34,0.2700873970462263
1222306M01400940,Pass,31,0.15672589901488607
1122305M01202800,Pass,14,0.2818322961476135
1122305M01302930,Pass,23,0.19972679757347492
1122306M01400030,Pass,33,0.16728869883145026
1122306M01100280,Pass,31,0.15930939897002044
1122305M01102710,Pass,23,0.19233039770192234
1222306M01401020,Pass,34,0.24014849756615161
1122306M01300050,Pass,34,0.25003139739452307
1122305M01302450,Pass,14,0.24724199674831593
1122306M01100430,Pass,11,0.2573828965722069
1222306M01101030,Pass,24,0.26251239648312696
1122306M01200690,Pass,21,0.20705969744613023
1122305M01302530,Pass,34,0.2458830974665633
1122306M01300780,Pass,11,0.2584655965534045
1122306M01300020,Pass,24,0.20072449755614866
1122305M01302570,Pass,34,0.21664649797429228
1122305M01202720,Pass,13,0.23300569699554655
1122305M01102750,Pass,11,0.25536349660727625
1222306M01300970,Pass,13,0.2505479966909032
1122306M01400060,Pass,22,0.40583469399416167
1122305M01202440,Pass,11,0.24627299676514378
1122306M01400090,Pass,11,0.25136069667678973
1122306M01400860,Pass,21,0.269753696357373
1122306M01100390,Pass,23,0.3114049956340477
1122306M01100470,Pass,21,0.19722129761698595
1122305M01402620,Pass,12,0.403000894043374
1122306M01300890,Pass,31,0.1734980987236165
1122305M01202640,Pass,12,0.30119769581130984
1122306M01100430,Pass,12,0.34893309498232683
1122306M01300490,Pass,31,0.15246419908889564
1122306M01200810,Pass,11,0.24970939670546655
1122305M01302730,Pass,14,0.255139396611168
1122305M01402620,Pass,31,0.15539339903802654
1122306M01300620,Pass,23,0.19764649760960185
1122306M01300580,Pass,13,0.23042979704028013
1122306M01300180,Pass,13,0.42382089368180953
1122306M01300780,Fail,12,0.6689217894253356
1122306M01100800,Pass,13,0.2537809966347583
1122305M01403020,Pass,24,0.19985899757117911
1122305M01203040,Pass,24,0.20200249753395463
1122305M01302690,Pass,22,0.2141785973225019
1122306M01400060,Pass,13,0.28265229613337317
1122306M01200170,Pass,21,0.19067049773074854
1122305M01402580,Pass,31,0.15657739901746495
1122305M01302650,Pass,23,0.20261809752326398
1222306M01301010,Pass,21,0.22721119709617504
1122305M01103030,Pass,22,0.2001858975655021
1122306M01400190,Pass,14,0.5322244917992498
1122305M01203000,Pass,12,0.266199496419096
1122306M01200610,Pass,13,0.23586709694585484
1122305M01302450,Pass,31,0.15730149900489007
1122306M01100870,Pass,31,0.1571397990076982
1122306M01400590,Pass,11,0.24317149681900507
1122305M01302650,Pass,14,0.26278279647843117
1122305M01302730,Pass,24,0.1983996975965216
1122305M01103110,Pass,12,0.2840757961086524
1122305M01403060,Pass,32,0.23377679767680387
1122305M01202600,Pass,13,0.22593339711836558
1122305M01402980,Pass,21,0.2082666974251692
1122305M01103110,Pass,24,0.22196219718733026
1122305M01202600,Pass,23,0.19828019759859686
1122305M01202640,Pass,31,0.15303329907901253
1122306M01300490,Pass,23,0.26324229647045133
1122306M01100100,Pass,22,0.24466919679299573
1122306M01100640,Pass,13,0.2659632964231979
1122306M01100910,Pass,12,0.4174901937917498
1122306M01100680,Pass,11,0.25877209654808175
1122305M01103030,Pass,21,0.20961099740182382
1122306M01200440,Pass,11,0.2534997966396417
1122305M01302810,Pass,11,0.2705922963428097
1122305M01102590,Pass,21,0.20180599753736708
1122306M01200320,Pass,22,0.3325827952662696
1122306M01100010,Pass,11,0.24152089684766978
1122305M01103070,Pass,31,0.15460529905171286
1122305M01102630,Pass,31,0.15742249900278876
1122305M01202560,Pass,32,0.2483423974238546
1122306M01100430,Pass,33,0.2041910981905954
1122305M01102710,Pass,11,0.3767848944986466
1122305M01402740,Pass,21,0.18962679774887364
1122306M01300740,Pass,23,0.1965253976290711
1122305M01302690,Pass,32,0.20174789823302453
1222306M01100950,Pass,11,0.2567397965833751
1122306M01400900,Pass,21,0.25767309656716725
1122305M01203080,Pass,24,0.20965929740098502
1122305M01302610,Pass,24,0.2163642972845446
1122306M01300050,Pass,11,0.25426739662631137
1122305M01402540,Pass,24,0.20140249754437434
1122305M01303010,Fail,12,0.3422960950975864
1122306M01200480,Pass,33,0.24273219752128253
1122305M01102630,Pass,11,0.2445690967947341
1122306M01200530,Pass,21,0.1844596978386066
1122306M01200850,Pass,33,0.23344369768258857
1122306M01400270,Pass,14,0.599332490633838
1122306M01100200,Pass,13,0.6524248897118243
1122305M01202640,Pass,32,0.197795598301661
1122306M01400790,Pass,21,0.1986536975921106
1122306M01100200,Pass,11,0.2631242964725006
1122305M01102630,Pass,12,0.29681999588733393
1122306M01300110,Pass,11,0.24259649682899065
1122305M01102750,Pass,32,0.21106189807127562
1122306M01400790,Pass,32,0.21136769806596503
1122305M01102830,Pass,33,0.21301809803730384
1122306M01100390,Pass,34,0.2551059973063965
1122306M01400860,Pass,33,0.24118209754820188
1122306M01400060,Pass,14,0.42249729370479544
1122305M01202800,Pass,32,0.2204873979075904
1122305M01203040,Pass,14,0.34194249510372704
1122305M01102870,Fail,11,0.30611649572588895
1122306M01400090,Pass,23,0.37747869448659793
1122305M01102910,Fail,33,0.12125619963086035
1122305M01202400,Pass,23,0.19562419764472153
1122306M01300580,Pass,11,0.2589945965442178
1122305M01102550,Pass,22,0.19901499758583618
1122306M01200570,Pass,22,0.20932939740671413
1122306M01400030,Pass,23,0.1981667976005662
1122305M01102990,Pass,33,0.2438627975016483
1122305M01402820,Pass,23,0.19536409764923848
1122305M01102870,Fail,11,0.415404693827967
1222306M01100950,Pass,24,0.24377069680859928
1122306M01300140,Pass,11,0.25566469660204555
1122306M01200810,Pass,31,0.1520702990957362
1122306M01300050,Pass,23,0.2532118966446414
1122305M01103070,Fail,14,0.4423668933597358
1122306M01200770,Pass,14,0.26927019636576954
1122306M01400270,Pass,24,0.3322423952721811
1122306M01300700,Pass,13,0.23764989691489435
1122306M01100350,Pass,34,0.17431949870935187
1122306M01200810,Pass,22,0.21573579729545925
1122306M01200610,Pass,14,0.26462679644640785
1122306M01200400,Pass,34,0.2680624970813912
1122305M01102510,Pass,33,0.2116018980618979
1122305M01402900,Pass,13,0.455954993123762
1122306M01400120,Pass,13,0.41647239380942513
1122306M01200920,Pass,21,0.2100866973935627
1122306M01300700,Pass,21,0.19108299772358497
1122305M01402780,Pass,22,0.207313997441714
1122305M01302810,Pass,13,0.24624769676558314
1122305M01403020,Pass,31,0.15231999909139984
1122305M01402660,Pass,14,0.24363829681089855
1122305M01102750,Pass,12,0.2896206960123585
1122305M01303130,Pass,14,0.3035367957706886
1122306M01300140,Pass,12,0.3051655957424025
1122305M01402420,Pass,13,0.23223469700893587
1122305M01202440,Pass,33,0.1710308987664624
1122306M01100600,Pass,31,0.1564829990191043
1222306M01100950,Pass,33,0.2021976982252132
1122305M01302450,Pass,24,0.21433139731984835
1122306M01400670,Pass,13,0.2377139969137812
1122305M01103070,Pass,32,0.1791297986258152
1122305M01302650,Pass,31,0.15444249905454005
1122306M01200290,Pass,32,0.2148834980049089
1122305M01202600,Pass,22,0.20868399741792232
1122305M01102790,Pass,22,0.21990139722311855
1122306M01100200,Pass,34,0.26326859716464307
1122305M01302770,Pass,24,0.21155059736814033
1122306M01200920,Pass,14,0.26277229647861344
1122306M01400630,Pass,24,0.20378809750294552
1122306M01300740,Pass,11,0.27169419632367386
1122306M01300050,Pass,21,0.1946209976621433
1222306M01400980,Pass,31,0.15722589900620296
1122306M01300370,Pass,32,0.2036642981997439
1122306M01300890,Pass,34,0.22861679776641353
1122305M01203040,Pass,23,0.19156689771518146
1222306M01100990,Pass,22,0.21194459736129803
1122306M01100070,Pass,22,0.21193049736154287
1122306M01200570,Pass,21,0.198254797599038
1122305M01302490,Pass,13,0.24815489673246233
1122305M01302410,Pass,32,0.22013349791373632
1122305M01202480,Pass,21,0.19882969758905414
1122306M01200440,Pass,23,0.19358209768018508
1222306M01101030,Pass,33,0.24432159749368065
1122306M01300020,Pass,33,0.1967029983206353
1122306M01300140,Pass,13,0.37530419452436076
1122305M01103070,Pass,24,0.21593329729202942
1222306M01200960,Pass,24,0.2189632972394098
1122305M01302970,Pass,33,0.21965989792196094
1122306M01200610,Pass,22,0.20422409749537385
1122305M01303090,Pass,13,0.24754069674312865
1122306M01400270,Pass,12,0.5021183923220787
1122305M01302850,Pass,12,0.3877827943076547
1122305M01402780,Pass,13,0.25109329668143343
1122306M01100200,Pass,23,0.36940949462672934
1122305M01302970,Pass,12,0.26335079646856707
1122306M01200480,Pass,14,0.28464099609883703
1122305M01102470,Pass,31,0.15223419909288988
1122305M01403060,Pass,31,0.15688239901216824
1122305M01303010,Pass,33,0.22872679776450325
1122306M01100680,Pass,22,0.2155398972988613
1122305M01102510,Pass,24,0.2182628972515731
1122306M01100560,Pass,34,0.19927849827590866
1122306M01400340,Fail,34,0.1314788994533308
1122306M01400300,Pass,13,0.4005028940867548
1222306M01401020,Pass,31,0.16303919890524798
1122306M01400190,Pass,34,0.21069719807760906
1122306M01200290,Pass,21,0.19720549761726036
1122306M01100390,Pass,22,0.3345744952316813
1122305M01402420,Pass,11,0.24971949670529117
1122305M01303130,Pass,31,0.1573554990039523
1122306M01100200,Pass,14,0.3833892943839532
1122306M01300540,Pass,21,0.2103461973890562
1122305M01102870,Fail,11,0.25429489662583377
1122305M01102470,Pass,34,0.21056009807999
1122306M01100910,Pass,22,0.21146009736971194
1122306M01400380,Pass,11,0.2541507966283363
1122306M01300110,Pass,34,0.3022756964872375
1122306M01400790,Pass,11,0.3341275952394423
1122306M01400270,Pass,21,0.2422618968348014
1122306M01200170,Pass,22,0.22166269719253145
1122305M01102550,Pass,31,0.1538230990652967
1122306M01200290,Pass,24,0.33205409527545116
1122306M01200530,Pass,14,0.3173631955305764
1122306M01400090,Pass,14,0.36204709475458635
1122306M01300500,Pass,23,0.2332034969921115
1122306M01300620,Pass,13,0.2413399968508113
1122306M01300660,Pass,24,0.2590655965429848
1122306M01200730,Pass,34,0.20676299814593124
1122306M01200730,Pass,33,0.25769579726142144
1122306M01200400,Pass,11,0.24933339671199625
1122306M01100560,Pass,14,0.2592324965400864
1122306M01100840,Pass,32,0.2414157975441434
1122306M01100070,Pass,32,0.2480386974291287
1122305M01402580,Pass,34,0.19488479835221056
1122306M01200850,Pass,11,0.24792859673639228
1122305M01102390,Pass,21,0.2011465975488184
1122306M01400790,Pass,33,0.28640309676288445
1122306M01300890,Pass,13,0.286978296058247
1122306M01300740,Fail,34,0.12443029957573826
1122305M01202920,Pass,23,0.18794739777803846
1122306M01300780,Fail,14,0.31348459559793296
1122306M01300930,Pass,21,0.1923228977020526
1222306M01400940,Pass,12,0.3573051948369352
1122306M01100910,Pass,24,0.20529209747682675
1122306M01200650,Pass,32,0.1976846983035869
1122305M01102830,Pass,32,0.1762565986757118
1122306M01200880,Pass,22,0.2156624972967322
1122306M01100870,Pass,34,0.21002659808925486
1122305M01102750,Pass,22,0.21795219725696877
1122305M01302770,Pass,33,0.24199749753404148
1122306M01100600,Pass,12,0.3222822954451503
1122306M01100100,Pass,33,0.263888197153883
1122306M01100310,Pass,21,0.24531159678183967
1122305M01202640,Pass,24,0.2140284973251086
1122306M01400550,Pass,14,0.3185886955092941
1122306M01300080,Pass,12,0.4786442927297348
1122305M01102950,Pass,24,0.20753589743786044
1122305M01102550,Pass,33,0.20683419814469475
1122305M01303050,Pass,31,0.15581249903074837
1122305M01102910,Pass,22,0.20710209744539393
1122306M01200880,Pass,12,0.30982799566143426
1122305M01202680,Pass,11,0.2530459966475225
1222306M01100990,Pass,21,0.19520909765193026
1122305M01102870,Fail,11,0.24273569682657328
1122305M01102470,Pass,22,0.19743979761319144
1122306M01200480,Pass,31,0.15789219899463186
1122306M01200650,Pass,14,0.2823186961391666
1122306M01400150,Pass,24,0.3433465950793432
1122305M01202840,Pass,13,0.22744039709219468
1122306M01100390,Pass,14,0.4650262929662278
1222306M01100950,Pass,31,0.15620919902385919
1122305M01403020,Pass,14,0.26533919643403614
1122306M01400420,Pass,11,0.26046559651867207
1122305M01202800,Pass,12,0.43231079353437213
1122306M01100760,Pass,23,0.22715629709712845
1122305M01102790,Pass,34,0.21526159799834277
1122305M01202840,Pass,12,0.3456548950392567
1122306M01300930,Pass,34,0.22790479777877828
1122306M01100070,Pass,33,0.23341389768310608
1122306M01200400,Pass,31,0.15376949906622753
1122306M01400510,Pass,22,0.2342216969744292
1122306M01400270,Pass,32,0.21685949797059328
1222306M01100950,Pass,13,0.39711729414554986
1122306M01100310,Pass,33,0.2667875971035314
1222306M01101030,Pass,21,0.26955879636075764
1122306M01300660,Pass,14,0.2714043963287066
1122305M01403020,Pass,33,0.2048819981785971
1122306M01300700,Pass,11,0.2580417965607643
1122306M01300490,Pass,12,0.3721978945783054
1122305M01402980,Pass,23,0.18640399780484146
1122306M01400380,Pass,33,0.219445397925686
1122305M01303050,Pass,24,0.21060169738461912
1122305M01103070,Pass,13,0.29421859593251043
1122305M01203080,Fail,33,0.12358719959037971
1122306M01400750,Pass,34,0.17187859875174108
1122306M01100840,Pass,13,0.24826099673061977
1122306M01100600,Pass,11,0.2603784965201847
1122306M01100760,Pass,34,0.1678182988222531
1122305M01302690,Pass,33,0.24228789752899832
1122305M01202880,Pass,12,0.35819249482152615
1222306M01400940,Pass,34,0.23394039767396277
1122306M01100130,Pass,22,0.3748869945316059
1122306M01400420,Pass,14,0.3939799942000329
1122306M01400090,Pass,34,0.2715813970202812
1122305M01203080,Pass,22,0.20202909753349269
1122305M01402420,Pass,34,0.25824339725191175
1122305M01402500,Pass,34,0.2457900974681784
1122306M01400900,Pass,11,0.26503749643927554
1122306M01400380,Pass,31,0.17196009875032572
1122305M01402900,Fail,11,0.2513323966772812
1122305M01402820,Pass,34,0.24764409743598143
1122306M01300620,Pass,33,0.20518919817326217
1122306M01400900,Pass,31,0.15407879906085617
1122306M01200770,Pass,12,0.4027009940485821
1122305M01102710,Pass,21,0.1942698976682406
1222306M01401020,Pass,32,0.23274869769465809
1122306M01300330,Pass,34,0.17812309864329778
1122305M01302810,Pass,31,0.15288439908159834
1122306M01100130,Pass,13,0.43516239348485064
1122305M01202520,Pass,14,0.27127049633103195
1122305M01202640,Pass,33,0.24122069754753156
1122305M01202920,Pass,11,0.2459023967715797
1122305M01202960,Pass,14,0.30411569576063524
1122305M01102790,Pass,21,0.19040289773539573
1122306M01400120,Pass,23,0.28359799611694997
1122305M01202880,Pass,11,0.24838069672854104
1122306M01300580,Pass,24,0.20983889739786604
1222306M01201000,Pass,11,0.2567486965832206
1122305M01402860,Pass,34,0.2367662976248876
1122305M01102590,Pass,13,0.29633939589568015
1122305M01302890,Pass,13,0.2448291967902171
1122306M01200480,Pass,23,0.334312395236233
1122305M01202400,Pass,13,0.2443415967986849
1122306M01100280,Pass,24,0.3453820950439943
1122306M01400380,Pass,34,0.29420809662734115
1122306M01400420,Pass,13,0.35297849491207356
1122305M01102590,Pass,23,0.18604499781107595
1122306M01100280,Pass,22,0.30739729570364627
1122305M01402740,Pass,23,0.20010929756683232
1122305M01302770,Pass,14,0.2600734965254814
1222306M01200960,Pass,12,0.42918979358857207
1122305M01402860,Pass,12,0.420799193734285
1122306M01400750,Pass,22,0.2053066974765732
1122306M01300020,Pass,13,0.24642459676251108
1122306M01400150,Pass,21,0.1838034978500023
1122305M01202560,Pass,14,0.27002669635263205
1122305M01102390,Pass,13,0.24254189682993887
1122305M01402980,Pass,22,0.21427289732086427
1122306M01300020,Pass,32,0.2266974977997445
1122306M01300110,Pass,23,0.3721928945783922
1122305M01402620,Pass,32,0.21361419802695186
1122305M01402700,Pass,14,0.266793696408777
1122305M01302890,Pass,34,0.22461709783587316
1122305M01102790,Pass,13,0.23520429695736517
1122306M01400380,Pass,24,0.3318986952781498
1122306M01400460,Pass,31,0.1551479990422882
1122306M01400120,Pass,22,0.3631700947350841
1122306M01400670,Pass,34,0.21097239807282991
1122306M01400230,Pass,24,0.34497289505110046
1122305M01402940,Pass,24,0.21928039723390297
1122305M01102870,Pass,33,0.21642129797820314
1122306M01100840,Pass,22,0.2051299974796418
1122306M01300450,Pass,12,0.4573125931001856
1122305M01202400,Pass,24,0.20706399744605555
1122305M01102630,Pass,32,0.21171199805998586
1122305M01202400,Pass,32,0.2482290974258222
1122306M01400270,Pass,23,0.23356079698590654
1122305M01402580,Pass,21,0.19967149757443528
1122306M01100720,Pass,21,0.19767789760905655
1122305M01403140,Pass,11,0.2413271968510336
1122305M01203040,Pass,11,0.24854579672567387
1122306M01100680,Pass,12,0.41154599389497803
1122306M01300500,Pass,13,0.35978049479394864
1122306M01100160,Pass,24,0.34337129507891423
1122306M01100840,Pass,34,0.19510289834842298
1122305M01302970,Pass,13,0.23704759692535404
1122305M01402860,Pass,32,0.21899199793355983
1122305M01302410,Pass,22,0.19866359759193866
1122305M01202440,Pass,23,0.1890905977581854
1122306M01100310,Pass,32,0.28623399676582106
1122306M01100520,Pass,31,0.15408239906079363
1122306M01300370,Pass,34,0.2860502967690113
1122305M01202960,Pass,21,0.1920995977059305
1122305M01102550,Pass,21,0.19323879768614688
1122305M01202760,Pass,11,0.26446449644922637
1122305M01302490,Pass,12,0.4108659939067871
1122305M01403140,Pass,14,0.2946262959254302
1122305M01303050,Pass,21,0.20511119747996828
1122305M01102950,Pass,21,0.19799729760350976
1122305M01302650,Pass,33,0.2255819978191165
1122306M01100680,Pass,24,0.20690479744882026
1122306M01100390,Pass,24,0.35535419487081665
1122305M01402900,Pass,14,0.44370819333644246
1122305M01302810,Pass,22,0.2138757973277604
1122306M01300700,Pass,12,0.28869339602846217
1222306M01401020,Pass,22,0.22531029712918646
1122306M01400630,Pass,13,0.24655639676022223
1122306M01400830,Pass,33,0.2318002977111282
1122305M01202720,Pass,24,0.21501789730792645
1122306M01200850,Pass,34,0.21617229798252735
1122306M01100130,Pass,11,0.25166079667157815
1222306M01201000,Pass,21,0.22286529717164683
1122306M01300410,Pass,12,0.303659595768556
1122306M01300410,Pass,33,0.20313659820890806
1222306M01400940,Pass,33,0.16086859894294306
1122305M01203000,Pass,33,0.23226849770299735
1122305M01402540,Pass,21,0.2078414974325533
1122305M01203040,Pass,31,0.1571369990077468
1122306M01300050,Pass,24,0.23634159693761456
1122305M01402740,Pass,12,0.2763679962425077
1122306M01200400,Pass,23,0.24389389680645973
1122305M01402540,Pass,12,0.3739206945483869
1122305M01302490,Pass,33,0.23523239765152562
1122305M01303050,Pass,14,0.27475309627055233
1122306M01100910,Pass,21,0.20530699747656797
1122305M01202960,Pass,13,0.24040919686697576
1122305M01102750,Pass,31,0.22575699781607741
1122305M01303010,Pass,14,0.38914689428396554
1122306M01200920,Pass,11,0.2601506965241407
1122306M01100640,Pass,32,0.22224759787702242
1122306M01400340,Pass,21,0.20038449756205315
1122306M01300700,Pass,33,0.21419939801678914
1222306M01301010,Pass,23,0.2108839973797166
1122306M01200290,Pass,31,0.15368049906777312
1122306M01200850,Pass,13,0.2374182969189164
1122305M01302490,Pass,24,0.20865139741848843
1122305M01102910,Fail,14,0.5878544908331673
1122306M01300500,Pass,33,0.20055889825367296
1122306M01300080,Pass,32,0.21502719800241338
1122306M01300660,Pass,12,0.3310246952933279
1122306M01400630,Pass,32,0.24412569749708268
1122306M01400230,Pass,23,0.2534136966411369
1122306M01100200,Pass,12,0.40884899394181473
1122306M01400060,Pass,21,0.36930309462857713
1122306M01300220,Pass,33,0.2512211973738607
1122306M01400590,Pass,23,0.20669949745238556
1122306M01100430,Pass,22,0.2553619966073023
1122306M01200400,Pass,13,0.4218657937157622
1122305M01203080,Fail,13,0.47373219281503937
1122305M01302650,Pass,22,0.19939939757916061
1122306M01100040,Pass,11,0.24329779681681174
1122306M01200690,Pass,33,0.20925419810266851
1122305M01402420,Pass,14,0.260565796516932
1122305M01102830,Pass,14,0.26215249648937705
1122305M01402500,Pass,14,0.2478867967371182
1122305M01102430,Pass,33,0.21141859806508112
1122305M01202480,Pass,23,0.18964189774861143
1122306M01300540,Pass,31,0.1526239990861205
1122305M01102990,Pass,11,0.2485610967254082
1122306M01300660,Pass,11,0.2446700967929801
1122305M01402580,Pass,23,0.1895864977495735
1122305M01102790,Pass,12,0.3203706954783475
1222306M01401020,Pass,12,0.6592799895927772
1122305M01203040,Pass,12,0.2657011964277496
1122305M01402820,Pass,31,0.15412299906008858
1122306M01400860,Pass,23,0.20960359740195234
1122305M01203080,Fail,12,0.5567317913736508
1122306M01400460,Pass,13,0.4247967936648618
1222306M01201000,Pass,32,0.1806655985991442
1122306M01400120,Pass,11,0.2463297967641574
1122306M01400150,Pass,14,0.3680639946500956
1122306M01300890,Pass,32,0.2124258980475881
1122305M01402620,Pass,24,0.20578929746819227
1122305M01102430,Pass,11,0.2542464966266743
1122306M01300490,Pass,34,0.22066779790445756
1122306M01100350,Pass,22,0.226287797112211
1122305M01202720,Pass,34,0.23987009757098635
1122306M01100720,Pass,22,0.20146889754322125
1122305M01102750,Pass,33,0.19144209841199722
1122306M01300540,Pass,33,0.20262669821776308
1122306M01400550,Pass,34,0.23640989763107692
1122306M01300890,Pass,21,0.22508769713305218
1122306M01300580,Pass,23,0.21177969736416172
1122306M01300180,Pass,23,0.42298929369625127
1122306M01400460,Pass,21,0.1998442975714344
1122306M01100040,Pass,21,0.20229889752880728
1122306M01200810,Pass,14,0.25808619655999326
1122305M01402700,Pass,22,0.20669739745242202
1122305M01402460,Pass,24,0.2072282974432023
1222306M01100990,Pass,12,0.34447569505973497
1122305M01102390,Pass,23,0.19316609768740942
1122305M01402740,Pass,31,0.15222969909296802
1122306M01100520,Pass,24,0.2361391969411295
1122306M01300500,Pass,24,0.36976229462060256
1122306M01100280,Pass,33,0.25251749735134893
1122305M01302530,Pass,24,0.20993679739616591
1122305M01202760,Pass,22,0.21365589733157925
1122306M01300700,Pass,23,0.1904769977341089
1122306M01200250,Pass,23,0.4078616939589603
1122305M01303010,Fail,12,0.5039010922911198
1122305M01103030,Pass,34,0.25109949737597426
1122305M01103110,Pass,14,0.39349629420843296
1122305M01102430,Pass,22,0.2085629974200236
1122305M01402580,Pass,32,0.21486019800531353
1122306M01400750,Pass,11,0.2518900966675961
1122305M01203000,Pass,22,0.19507609765423997
1122306M01100640,Pass,22,0.1965179976291996
1122305M01303010,Fail,12,0.2842356961058755
1122306M01400550,Pass,33,0.24564109747076593
1122305M01202480,Pass,14,0.28214909614211187
1122305M01102870,Pass,34,0.21752369795905863
1122305M01302570,Pass,24,0.2069843974474379
1122306M01300180,Pass,22,0.3997337941001112
1122306M01400460,Pass,14,0.3343301952359239
1122306M01200210,Pass,21,0.23371209698327905
1222306M01200960,Pass,34,0.25093099737890046
1122305M01402900,Fail,11,0.48856849255738904
1122305M01102790,Pass,23,0.19826089759893203
1122306M01400090,Pass,32,0.18957119844448767
1122305M01102790,Pass,14,0.2504445966926989
